product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,discount
8848897,Trí Tuệ Do Thái (Tái Bản 2018),Eran Katz,189000,145000,63,Others,9,5,444,Nhà Xuất Bản Lao Động Xã Hội,0.23
72882553,Kỷ Luật Tự Giác (Tặng Kèm Bookmark ),Tiểu Dã,84000,54001,9508,Others,1881,4.8,216,Nhà Xuất Bản Thế Giới,0.36
81323246,90-20-30 90 Bài Học Vỡ Lòng Về Ý Tưởng Và Câu Chữ (Bản Đen Trắng),Huỳnh Vĩnh Sơn,195000,136500,6127,Sách Marketing - Bán hàng ,1330,5,420,Nhà Xuất Bản Dân Trí,0.3
205563269,ĐƯỜNG XƯA MÂY TRẮNG, Thích Nhất Hạnh,280000,223000,95,Others,5,4.2,330,Nhà Xuất Bản Hồng Đức,0.2
52329765,Biên Niên Ký Chim Vặn Dây Cót (Tái Bản 2020),Haruki Murakami,199000,119400,2303,Tiểu Thuyết,533,4.8,720,Nhà Xuất Bản Hội Nhà Văn,0.4
13419678,Đi Tìm Lẽ Sống ( Tái Bản ),Viktor Emil Frankl,88000,50100,16762,Others,2004,4.8,224,Nhà Xuất Bản Tổng hợp TP.HCM,0.43
201892204,Black Jack - Tập 15 (Bìa Mềm),Osamu Tezuka,30000,26100,329,Others,34,5,330,NXB Trẻ,0.13
10140336,Hãy Chăm Sóc Mẹ (Tái Bản 2019),Shin Kyung Sook,90000,54000,6584,Tiểu Thuyết,878,4.8,323,Unknown,0.4
185067342,Tô Bình Yên Vẽ Hạnh Phúc (Tái Bản),Kulzsc,88000,69000,1551,Sách Tô Màu Dành Cho Người Lớn,179,5,96,Nhà Xuất Bản Phụ Nữ,0.22
205336471,Dr.Slump Ultimate Edition - Tập 13,Akira Toriyama,60000,59900,200,Others,11,5,232,Nhà Xuất Bản Kim Đồng,0
59262880,Người Bán Hàng Vĩ Đại Nhất Thế Giới (Tái Bản 2020),Og Mandino,148000,84300,5024,Bài học kinh doanh,775,4.8,296,Nhà Xuất Bản Tổng hợp TP.HCM,0.43
201226690,Đô Thị Linh Dị,Nguyễn Ngọc Thạch,145000,109000,273,Truyện kinh dị,23,4.8,288,Nhà Xuất Bản Hội Nhà Văn,0.25
168234714,Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông,Steve Harvey,109000,86000,1055,Others,107,4.8,324,Nhà Xuất Bản Hà Nội,0.21
113540576,Hảo Nữ Trung Hoa,Hân Nhiên,128000,76800,2631,Truyện dài,599,5,356,Nhà Xuất Bản Hà Nội,0.4
50685547,Bản Đồ,Aleksandra Mizielińska,345000,207000,5237,Kiến thức - Bách khoa,877,4.8,108,Nhà Xuất Bản Lao Động,0.4
108715084,"Rio Book No.1 - Xấu Thế Nào, Đẹp Ra Sao - Bí Kíp Thẩm Định Thiết Kế Trong Marketing (Tái Bản Lần 6)",Rio Creative,175000,153000,3607,Sách Marketing - Bán hàng ,657,5,200,Nhà Xuất Bản Lao Động,0.13
141333746,"Chúng Ta Học Thế Nào - How We Learn (Sự Thật Khó Tin Về Việc Học Nó Diễn Ra Khi Nào, Ở Đâu , Và Tại Sao)",Benedict Carey,150000,95001,1567,Sách giáo dục,197,4.8,404,Nhà Xuất Bản Thế Giới,0.37
110448022,Ba Phút Sơ Cứu,BS Ngô Đức Hùng,140000,84000,1631,Others,248,5,204,Nhà Xuất Bản Thế Giới,0.4
207255710,Sword Art Online 023,Reki Kawahara,125000,87300,108,Light novel,6,4,348,Nhà Xuất Bản Hà Nội,0.3
74362508,Thần Số Học Ứng Dụng,Joy Woodward,129000,70950,8164,Sách Chiêm Tinh - Horoscope,1477,4.8,280,Nhà Xuất Bản Thanh Niên,0.45
1670619,Charlotte Và Wilbur (Tái Bản 2018),E.B.White,56000,33600,7113,Truyện kể cho bé,504,5,156,Unknown,0.4
182972780,Kim Các Tự,Mishima Yukio,200000,120000,973,Tác phẩm kinh điển,155,4.8,352,Nhà Xuất Bản Dân Trí,0.4
205942269,Cánh Cổng Sát Nhân,Higashino Keigo,249000,187000,294,Truyện trinh thám,23,5,526,Nhà Xuất Bản Hà Nội,0.25
193450577,Bố Già - Bìa Mềm (Tái Bản 2022),Mario Puzo,150000,86900,340,Tác phẩm kinh điển,34,5,644,Nhà Xuất Bản Văn Học,0.42
2245453,Đúng Việc (Tái Bản),Giản Tư Trung,95000,80000,10038,Sách nghệ thuật sống đẹp,565,5,328,Nhà Xuất Bản Tổng hợp TP.HCM,0.16
207398345,Kỳ Án Siêu Nhiên - Tập 03,Kyo Shirodaira,35000,28000,72,Others,7,5,200,NXB Trẻ,0.2
17336360,Lolita (Tái Bản 2019),Vladimir Nabokov,128000,76800,3723,Tiểu Thuyết,738,4.7,368,Unknown,0.4
66619715,Vị Tu Sĩ Bán Chiếc Ferrari (Tái Bản),Robin Sharma,98000,55800,4268,Others,674,4.8,272,Nhà Xuất Bản Tổng hợp TP.HCM,0.43
14136016,"Phía Nam Biên Giới, Phía Tây Mặt Trời (Tái Bản 2018)",Haruki Murakami,85000,51000,3717,Tiểu Thuyết,525,5,200,Unknown,0.4
11189120,Đồi Thỏ (Tái Bản 2019),Richard Adams,145000,87000,3958,Tiểu Thuyết,500,4.8,494,Unknown,0.4
96357336,Cáo Pax,Sara Pennypacker,116000,69600,1589,Tiểu Thuyết,303,5,272,Nhà Xuất Bản Hội Nhà Văn,0.4
200694866,Blue Period - Tập 05,Yamaguchi Tsubasa,48000,41700,491,Others,54,5,330,NXB Trẻ,0.13
195649312,Trí Tuệ Do Thái  (Tái Bản 2022),Eran Katz,189000,123000,515,Sách Luyện Thi Đại Học - Cao Đẳng,47,4.8,444,Nhà Xuất Bản Công Thương,0.35
109793160,Combo 2 Cuốn: Bạn Không Thông Minh Lắm Đâu +  Bạn Đỡ Ngu Ngơ Rồi Đấy (Tái Bản) ,David McRaney,268000,170000,1555,Others,314,5,794,Nhà Xuất Bản Thế Giới,0.37
76776245,Nghệ Thuật Tư Duy Phản Biện,Albert Rutherford,129000,82100,3606,Others,564,4.8,280,Nhà Xuất Bản Lao Động,0.36
186271356,Từ điển xây kênh từ cơ bản đến thành công,Cấn Mạnh Linh,199000,199000,448,Sách Marketing - Bán hàng ,30,4.8,312,Nhà Xuất Bản Thanh Niên,0
207494285,Tớ Rất Yêu Doraemon,Shintaro Mugiwara,128000,128000,99,Others,2,5,48,Nhà Xuất Bản Kim Đồng,0
203757836,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 6,Akira Toriyama,77000,77000,335,Others,30,5,330,Nhà Xuất Bản Kim Đồng,0
202450678,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition Tập 17 [Tặng Kèm Bookmark PVC],Hiromu Arakawa,69000,68000,437,Others,34,5,280,Nhà Xuất Bản Kim Đồng,0.01
186286187,Nhà Lãnh Đạo Không Chức Danh,Robin Sharma,105000,75400,866,Bài học kinh doanh,36,5,178,NXB Trẻ,0.28
168293266,Chiến Tranh Tiền Tệ - Phần 2 - Sự Thống Trị Của Quyền Lực Tài Chính ( Tái Bản 2022),Song Hong Bing,170000,120000,1793,"Sách tài chính, tiền tệ",269,5,632,Nhà Xuất Bản Lao Động,0.29
49747007,Hai Mặt Của Gia Đình,Choi Kwanghuyn,98000,63001,10641,Others,1722,4.8,290,Nhà Xuất Bản Thanh Niên,0.36
205819593,Tình Đầu Nhạt Phai - Tập 1,Wataru Hinekure,58000,49200,227,Others,31,5,176,Nhà Xuất Bản Hà Nội,0.15
139567621,Thức Tỉnh Mục Đích Sống (Tái Bản),Eckhart Tolle,148000,97600,1701,Sách nghệ thuật sống đẹp,185,5,440,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
198198468,Hay Chúng Mình Đừng Hứa Hẹn Gì Nhau,Minh Dự,115000,64200,272,Truyện ngắn - Tản văn - Tạp Văn,21,5,152,Nhà Xuất Bản Văn Học,0.44
202878479,Kingdom - Tập 37,Yasuhisa Hara,45000,41000,371,Others,13,5,330,NXB Trẻ,0.09
10767515,Phân Tâm Học Nhập Môn,Unknown,159000,95400,3487,Others,392,4.7,330,Unknown,0.4
113540577,Anne Tóc Đỏ Dưới Chái Nhà Xanh,Lucy Maud Montgomery,119000,71400,1448,Tiểu Thuyết,275,5,430,Nhà Xuất Bản Hội Nhà Văn,0.4
205299640,Vừa Tỉnh Dậy Thì Nghe Nói Tôi Kết Hôn Rồi (Tập 3),Mộc Qua Hoàng,159000,118000,272,Truyện đam mỹ,47,4.6,448,Nhà Xuất Bản Dân Trí,0.26
19792256,Chuyện Con Mèo Dạy Hải Âu Bay (Tái Bản 2019),Luis Sepulveda,49000,29400,25408,Văn học thiếu nhi,2482,5,144,Nhà Xuất Bản Thế Giới,0.4
1445365,Dưới Một Mái Nhà Ở Paris,Guillaume Musso,119000,71400,4427,Tiểu Thuyết,420,4.8,480,Unknown,0.4
55506686,Tiktok Marketing,Markus Rach,139000,90100,3188,Sách Marketing - Bán hàng ,370,4.5,268,Nhà Xuất Bản Thanh Niên,0.35
192048665,Vỡ lòng về tiền tệ Money for Beginners,Eddie Reynolds,150000,90000,359,"Sách tài chính, tiền tệ",29,4.8,130,Nhà Xuất Bản Thế Giới,0.4
203231264,Hậu Cung Như Ý Truyện - Tập 1,Lưu Liễm Tử,229000,166000,356,Truyện ngôn tình,56,4.8,472,Nhà Xuất Bản Văn Học,0.28
15397971,Hà Nội Băm Sáu Phố Phường (Tái bản 2019),Thạch Lam,50000,30000,1899,Truyện ngắn - Tản văn - Tạp Văn,311,5,124,Unknown,0.4
100931416,Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh (Tái Bản),Simon Sinek,109000,76300,3344,Sách kỹ năng làm việc,361,4.8,346,Nhà Xuất Bản Công Thương,0.3
46789754,Hiểu Hết Về Kinh Doanh,DK,380000,228000,5305,Bài học kinh doanh,758,4.7,351,Nhà Xuất Bản Thế Giới,0.4
4466841,Trưởng Thành Sau Ngàn Lần Tranh Đấu (Tái Bản),Kim Ran Do,95000,57000,9192,Truyện ngắn - Tản văn - Tạp Văn,609,4.7,560,Unknown,0.4
14684952,Khu Vườn Bí Mật ( Tái Bản 2019 ),Frances Hodgson Burnett,96000,57600,3490,Tiểu Thuyết,421,4.8,321,Unknown,0.4
206607121,Kẻ Thù Không Đội Trời Chung Của Tôi Cuối Cùng Cũng Phá Sản - Tập 3,Tương Tử Bối,189000,144000,94,Truyện đam mỹ,19,5,512,Nhà Xuất Bản Hà Nội,0.24
9948025,Thần Thoại Bắc Âu,Neil Gaiman,110000,88000,1,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,0,0,315,Nhà Xuất Bản Văn Học,0.2
4085859,Lắng Nghe Gió Hát,Haruki Murakami,75000,45000,4834,Truyện ngắn - Tản văn - Tạp Văn,346,5,192,Unknown,0.4
126743459,Fear - Sợ Hãi (Hóa Giải Sợ Hãi Bằng Tình Thương),Thích Nhất Hạnh,109000,76300,2516,Others,332,5,224,Nhà Xuất Bản Thế Giới,0.3
155550591,Dinh Dưỡng Học Bị Thất Truyền - Dinh Dưỡng Đẩy Lùi Bệnh Tật,Vương Đào,178000,126000,1920,Kiến Thức Bách Khoa,171,5,456,Nhà Xuất Bản Dân Trí,0.29
179063952,Khi Mọi Điểm Tựa Đều Mất,Marci Shimoff,98000,64600,747,Sách nghệ thuật sống đẹp,76,5,280,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
51244265,Lược Sử Kinh Tế Học,Niall Kishtainy,135000,81000,2408,Sách kinh tế học,372,4.8,316,Nhà Xuất Bản Thế Giới,0.4
85396163,Combo 2 Cuốn: Yêu Những Điều Không Hoàn Hảo + Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Hae Min,224000,151001,3650,Truyện ngắn - Tản văn - Tạp Văn,773,5,330,Nhiều Nhà Xuất Bản,0.33
87959748,451 Độ F,Ray Bradbury,99000,59400,1636,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,368,5,232,Nhà Xuất Bản Văn Học,0.4
148761077,Khách Sạn Mặt Nạ 1,Higashino Keigo,175000,105000,1938,Truyện trinh thám,402,4.8,460,Nhà Xuất Bản Hà Nội,0.4
205942280,"Dám Sống Hướng Nội Và Cực Kỳ Nhạy Cảm - Cẩm Nang Về Ranh Giới, Niềm Vui, Và Sự Chữa Lành",Ilse Sand,99000,59400,87,Sách nghệ thuật sống đẹp,4,5,157,Nhà Xuất Bản Thế Giới,0.4
982037,Thú Tội,Minato Kanae,86000,51600,10031,Truyện trinh thám,1213,4.7,245,Unknown,0.4
100321478,Muốn An Được An (Tái bản 2021),Thích Nhất Hạnh,65000,45500,1912,Others,231,5,164,Nhà Xuất Bản Lao Động,0.3
207398354,Shaman King - Tập 22,Hiroyuki Takei,35000,30400,63,Others,5,5,206,NXB Trẻ,0.13
105483727,Ổn Định Hay Tự Do,Trương Học Vĩ,129000,83001,4388,Others,920,5,284,Nhà Xuất Bản Văn Học,0.36
104741661,Combo 2 Tập : 999 Lá Thư Gửi Cho Chính Mình (Tái Bản),Miêu Công Tử,258000,180001,5669,Others,1020,5,432,Nhà Xuất Bản Thanh Niên,0.3
130996088,Câu Chuyện Ngôn Ngữ,David Crystal,160000,96000,1286,Sách giáo dục,243,5,336,Nhà Xuất Bản Thế Giới,0.4
197629358,Chúng Ta Có Hẹn Với Bình Yên,Én – Thích A Tèo,89000,67000,406,Others,35,4.8,200,Nhà Xuất Bản Văn Học,0.25
179546078,Luật Hấp Dẫn - Quy Luật Về Sức Mạnh Tâm Trí Và Phát Huy Năng Lượng Tích Cực Để Làm Chủ Định Mệnh,Prentice Mulford,139000,97200,724,Others,62,4.8,272,Nhà Xuất Bản Thanh Niên,0.3
193979870,Vụ Án Mạng Bên Hồ,Higashino Keigo,155000,118000,445,Truyện trinh thám,40,5,264,Nhà Xuất Bản Thanh Niên,0.24
95218451,Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở (Tái Bản),Masato Takeuchi,260000,182000,2198,Sách Làm Cha Mẹ,296,5,352,Nhà Xuất Bản Lao Động,0.3
200779133,Nếu Biết Trăm Năm Là Hữu Hạn (Tái Bản Lần 20)- Ấn Bản Đặc Biệt,Phạm Lữ Ân,209000,166000,224,Truyện ngắn - Tản văn - Tạp Văn,22,5,188,Nhà Xuất Bản Hội Nhà Văn,0.21
116397449,Người Tình Sputnik,Haruki Murakami,86000,51600,1057,Tiểu Thuyết,208,5,283,Nhà Xuất Bản Hội Nhà Văn,0.4
4255933,Plato Và Con Thú Mỏ Vịt Bước Vào Quán Bar (Tái Bản 2018 ),Thomas Cathcart & Daniel Klein,100000,60000,3975,Tiểu sử - Hồi ký,488,4.8,272,Unknown,0.4
204051994,Ngôi nhà kỳ quái,Uketsu,138000,103000,175,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,21,5,284,Nhà Xuất Bản Phụ Nữ Việt Nam,0.25
173865570,Một Cuốn Sách Về Chủ Nghĩa Tối Giản (Tái bản 2022),Chi Nguyễn – The Present Writer,129000,129000,3784,Others,529,5,194,Nhà Xuất Bản Thế Giới,0
117595535,Kẻ Ngoại Cuộc,Albert Camus,123000,73800,1380,Tiểu Thuyết,293,4.8,500,Nhà Xuất Bản Dân Trí,0.4
148760915,Khách Sạn Mặt Nạ 2 - Đêm Trước Lễ Hội Hóa Trang,Higashino Keigo,125000,75000,1871,Truyện trinh thám,369,5,310,Nhà Xuất Bản Hà Nội,0.4
614878,Ruột Ơi Là Ruột,Giulia Enders,100000,60000,6789,Văn học thiếu nhi,495,4.8,352,Unknown,0.4
69624539,Khoa Học Về Yoga,Ann Swanson,300000,180000,1916,Lĩnh vực khác,345,4.8,220,Nhà Xuất Bản Thế Giới,0.4
130996082,Bồ Câu Bay Đi Tìm Bà,Walter Macken,77000,46200,1429,Văn học thiếu nhi,169,5,220,Nhà Xuất Bản Hội Nhà Văn,0.4
158019962,Combo 3 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến 2 (Tái Bản),Hachun Lyonnet (Hà Chũn),377000,263900,1315,Sách Làm Cha Mẹ,146,5,736,Nhà Xuất Bản Lao Động,0.3
1471885,Cơn Sốt Lúc Bình Minh,Gárdos Péter,89000,35600,453,Tiểu Thuyết,13,4.8,296,Unknown,0.6
3608623,Bí Mật Của Phan Thiên Ân,Alan Phan,69000,69000,23364,Bài học kinh doanh,2272,4.8,211,Nhà Xuất Bản Thế Giới,0
110448020,Nhà Ảo Thuật Đen Và Vụ Án Mạng Tại Thị Trấn Không Tên,Higashino Keigo,199000,119400,2293,Truyện trinh thám,524,4.8,440,Nhà Xuất Bản Hà Nội,0.4
207301603,Thiên Quan Tứ Phúc - Tập 7,Mặc Hương Đồng Khứu,159000,112000,72,Truyện đam mỹ,12,5,368,Nhà Xuất Bản Hà Nội,0.3
76012203,Cuộc Đời Là Một Tiểu Thuyết,Guillaume Musso,140000,119000,88,Tiểu Thuyết,21,5,268,Nhà Xuất Bản Hội Nhà Văn,0.15
177637709,Làm Chủ Bình Minh - Sống Đời Xuất Chúng - CLB 5 Giờ Sáng (Robin Sharma),Robin Sharma,185000,131400,4411,Others,43,4.8,478,NXB Trẻ,0.29
93327797,Tư Duy Nhanh Và Chậm (Tái Bản),Daniel Kahneman,269000,169470,1200,Others,189,4.8,612,Nhà Xuất Bản Thế Giới,0.37
57761618,Vụ Án Mạng Ở Lữ Quán Kairotei,Higashino Keigo,123000,73800,4242,Truyện trinh thám,791,4.8,292,Nhà Xuất Bản Hà Nội,0.4
184070223,OSHO - Cảm Xúc,Osho,188000,124000,1333,Sách nghệ thuật sống đẹp,164,5,408,Nhà Xuất Bản Dân Trí,0.34
149089470,Những Vị Thần Nước Mỹ,Neil Gaiman,250000,150000,1912,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,401,4.7,648,Nhà Xuất Bản Phụ Nữ Việt Nam,0.4
197634260,Black Jack - Tập 14,Osamu Tezuka,30000,26000,692,Others,67,5,330,NXB Trẻ,0.13
77109209,Nghệ Thuật Đánh Cắp Ý Tưởng (10 Bí Mật Không Ai Nói Với Bạn Về Sáng Tạo),Austin Kleon,99000,63300,596,Sách kỹ năng làm việc,109,4.8,160,Nhà Xuất Bản Thế Giới,0.36
54614797,"Có Một Ngày, Bố Mẹ Sẽ Già Đi",Unknown,96000,58520,10530,Truyện ngắn - Tản văn - Tạp Văn,2252,4.8,296,Nhà Xuất Bản Thế Giới,0.39
59043891,Hố (Louis Sachar)(Tái Bản 2020),Louis Sachar,72000,43200,900,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,158,5,235,Nhà Xuất Bản Hội Nhà Văn,0.4
205148084,Kingdom - Tập 38,Yasuhisa Hara,45000,42000,166,Others,4,4.8,200,NXB Trẻ,0.07
87226754,Một Cuốn Sách Buồn… Cười - Vui Vẻ Không Quạu Nha 2,Ở Đây Zui Nè,79000,51001,7106,Truyện ngắn - Tản văn - Tạp Văn,1610,4.8,280,Nhà Xuất Bản Phụ Nữ Việt Nam,0.35
52584834,Tư Duy Hệ Thống Trong Công Việc,Steven Schuster,89000,57100,4901,Others,604,4.7,168,Nhà Xuất Bản Thế Giới,0.36
202878483,"Gửi em, người bất tử - Tập 14",Yoshitoki Oima,30000,26100,209,Others,16,5,330,NXB Trẻ,0.13
112110014,TÂM LÝ HỌC ỨNG DỤNG,Unknown,129000,83000,3674,Others,561,4.8,330,NXB Đại học Kinh Tế Quốc Dân,0.36
766386,Thiên Môn Chi Uy,Phương Bạch Vũ,90000,72000,8,Tiểu Thuyết,1,5,355,Unknown,0.2
192475873,Để Con Được Ốm,Nguyễn Trí Đoàn,120000,72000,321,Sách Làm Cha Mẹ,9,5,316,Nhà Xuất Bản Thế Giới,0.4
100958444,Hạnh Phúc Cầm Tay (Tái Bản),Thich Nhất Hạnh,75000,52500,1287,Sách nghệ thuật sống đẹp,149,5,209,Nhà Xuất Bản Lao Động,0.3
58695343,Kỹ Năng Giao Tiếp Đỉnh Cao,Lý Tử Quyên,96000,68000,2569,Others,424,4.8,246,Nhà Xuất Bản Thanh Niên,0.29
207217783,ĐỪNG NÓI VỀ CHÚNG TA VỚI NGƯỜI SAU,Trí,108000,98800,101,Truyện ngắn - Tản văn - Tạp Văn,16,5,200,Nhà Xuất Bản Văn Học,0.09
17879295,Chó sủa nhầm cây - Tại sao những gì ta biết về thành công có khi lại sai,Eric Barker,150000,108000,10341,Others,1318,4.8,320,Unknown,0.28
4940239,Hai Số Phận (Bìa Cứng),Jeffrey Archer,175000,103000,23025,Tác phẩm kinh điển,4046,4.8,768,Unknown,0.41
36727163,Người Nam Châm (Tái Bản 2019),Jack Canfield & DD.Watkins,65000,46000,14075,Sách kỹ năng làm việc,1774,5,194,Unknown,0.29
625841,Lời Thú Tội Mới Của Một Sát Thủ Kinh Tế (Tái Bản),John Perkins,190000,145000,3777,Sách kinh tế học,390,4.7,473,Unknown,0.24
72001057,Chiến Tranh Tiền Tệ - Phần III,Song Hong Binh,175000,124000,3503,"Sách tài chính, tiền tệ",649,4.8,612,Nhà Xuất Bản Lao Động,0.29
3241171,Hai Số Phận (Tái Bản),Jeffrey Archer,155000,92100,10461,Truyện ngắn - Tản văn - Tạp Văn,2319,4.8,768,Unknown,0.41
56878836,Muôn Kiếp Nhân Sinh (Bìa Cứng),Nguyên Phong,228000,150400,7391,Others,1421,5,424,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
205942263,Tận Hưởng Hành Trình Nuôi Con Sữa Mẹ,BS. Lê Ngọc Anh Thy,132000,79200,67,Sách Làm Cha Mẹ,0,0,287,Nhà Xuất Bản Thế Giới,0.4
27594632,Đẹp Và Buồn,Kawabata Yasunari,118000,91100,3582,Tiểu Thuyết,512,4.6,266,Unknown,0.23
1007137,Tự Học 2000 Từ Vựng Tiếng Anh Theo Chủ Đề,The Windy,65000,43500,22879,Sách Học Tiếng Anh,3841,4.7,260,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,0.33
154245455,Combo 2 Cuốn Nghiền Từ Vựng Tiếng Anh: Học Qua Gốc Từ Bằng Hình Ảnh - Gốc Từ Là Bí Quyết Để Ghi Nhớ Hàng Nghìn Từ Vựng,Kenji Shimizu,270000,193000,697,Sách Học Tiếng Anh,121,5,608,Nhà Xuất Bản Hà Nội,0.29
204078070,"Naughty Babe – Em bướng, lại cho là em quậy",Bambam,189000,129410,177,Truyện đam mỹ,34,5,404,Nhà Xuất Bản Hà Nội,0.32
161310103,Từ Vựng IELTS 8.0 - Từ Vựng Đắt Để Đạt Điểm Cao 4 Kỹ Năng,Lê Thu Hà,135000,97100,2208,Sách Học Tiếng Anh,368,5,204,Nhà Xuất Bản Hà Nội,0.28
166033487,Những Điều Tốt Đẹp Luôn Đúng Hạn Mà Đến,Cá yêu tinh – Rei,96000,67001,1480,Truyện ngắn - Tản văn - Tạp Văn,221,5,176,Nhà Xuất Bản Văn Học,0.3
198198467,Mình Ngồi Xuống Kể Tổn Thương Trong Lòng,Minh Dự,99000,55300,267,Truyện ngắn - Tản văn - Tạp Văn,22,5,128,Nhà Xuất Bản Hà Nội,0.44
80628929,Từ IQ Đến EQ - Nắm Bắt Thành Công Qua Trí Tuệ Cảm Xúc,Trương Manh,91000,59001,5077,Others,1046,4.8,240,Nhà Xuất Bản Thanh Niên,0.35
101787132,Năng Lực Hài Hước,Lý Tân,120000,77001,1970,Others,286,4.8,280,Nhà Xuất Bản Thanh Niên,0.36
69219921,"OKRs - Hiểu Đúng, Làm Đúng - Cách Để Áp Dụng Thành Công OKRs Ngay Từ Đầu",Mai Xuân Đạt,239000,156000,2692,Sách kỹ năng làm việc,285,4.8,196,Nhà Xuất Bản Công Thương,0.35
203959383,Tokyo Revengers - Tập 6,Ken Wakui,115000,96500,308,Others,31,5,402,Nhà Xuất Bản Hà Nội,0.16
90887853,Mình Chỉ Là Người Bình Thường (Sách Tô Màu),Kulzsc,138000,89001,5240,Sách Tô Màu Dành Cho Người Lớn,1477,4.8,120,Nhà Xuất Bản Phụ Nữ Việt Nam,0.36
205986080,3x3 Eyes - Cô Bé Ba Mắt - Tập 02,Yuzo Takada,90000,78300,136,Others,11,4.8,394,NXB Trẻ,0.13
32219488,Doanh Nghiệp Của Thế Kỷ 21 (Tái Bản 2019),Robert T Kiyosaki,85000,60600,4399,Sách kinh tế học,439,4.8,330,Unknown,0.29
113540588,Thiên Táng,Hân Nhiên,96000,57600,1955,Truyện dài,426,5,208,Nhà Xuất Bản Hà Nội,0.4
53532186,Tuyệt kỹ Giao dịch bằng đồ thị nến Nhật – Japanese Candlestick Charting Techniques,Steve Nison,499000,499000,12195,"Sách tài chính, tiền tệ",2204,4.8,392,Nhà Xuất Bản Thế Giới,0
11368965,Combo Giáo Trình Chuẩn HSK 1 - Bài Học (Kèm 1 MP3) và Giáo Trình Chuẩn HSK 1 - Bài Tập (Kèm 1 MP3) ( Tặng Kèm Viết ),Khương Lệ Bình,356000,284800,2441,Sách Học Tiếng Hoa,485,5,280,Nhà Xuất Bản Tổng hợp TP.HCM,0.2
